molecule_chembl_id,canonical_smiles,pIC50,bioactivity,Number of H donors,Number of H Acceptors,LogP,molecular mass,Ro5violations,Ro5Rule,PSA,numrotbonds,Verber Rule P or F,QED
CHEMBL552082,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCCC3)n2)cc1,8.0,active,0,5,5.057600000000004,428.47600000000034,1,Pass,69.15,4,pass,0.6810571533085842
CHEMBL561005,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCC3)n2)cc1,8.0,active,0,5,4.667500000000003,414.4490000000003,0,Pass,69.15,4,pass,0.6804519195681945
CHEMBL552081,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCC3)n2)cc1,8.0,active,0,5,4.277400000000003,400.42200000000025,0,Pass,69.15,4,pass,0.7663598207154166
CHEMBL551418,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCC3)n2)cc1,8.0,active,0,5,3.8873000000000024,386.3950000000002,0,Pass,69.15,4,pass,0.797477960694012
CHEMBL562791,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCC3)n2)cc1,8.0,active,0,5,3.497200000000002,372.36800000000017,0,Pass,69.15,4,pass,0.8216716399499251
CHEMBL550737,Cc1cccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)c1,8.0,active,0,5,4.666620000000003,408.40100000000007,0,Pass,69.15,4,pass,0.627726218701294
CHEMBL564993,Cc1ccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,8.0,active,0,5,4.666620000000003,408.40100000000007,0,Pass,69.15,4,pass,0.627726218701294
CHEMBL550537,CC(C)(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,7.481486060122112,active,0,5,3.7432000000000025,374.384,0,Pass,69.15,3,pass,0.8185476660755722
CHEMBL551017,CC(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,7.200659450546418,active,0,5,3.353100000000002,360.357,0,Pass,69.15,4,pass,0.8362854633745187
CHEMBL550126,CCCCOc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,7.667561540084395,active,0,5,3.7448000000000032,374.384,0,Pass,69.15,6,pass,0.7206142453084415
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.200659450546418,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL563759,CS(=O)(=O)c1ccc(-c2cc(C(N)=O)nc(NC3CCCCC3)n2)cc1,5.0,inactive,2,6,2.390600000000001,374.46600000000024,0,Pass,115.03999999999999,5,pass,0.830194536942591
CHEMBL570773,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)nc(NC3CCCCC3)n2)cc1,5.0,inactive,2,6,2.9899000000000013,375.4500000000002,0,Pass,109.25,5,pass,0.8265106606540336
CHEMBL549927,CS(=O)(=O)c1ccc(-c2cc(N)nc(NC3CCCCC3)n2)cc1,5.0,inactive,2,6,2.8739000000000017,346.4560000000002,0,Pass,97.97,4,pass,0.8831666691181342
CHEMBL557874,CS(=O)(=O)c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,5.0,inactive,1,5,3.2917000000000023,331.44100000000014,0,Pass,71.95,4,pass,0.9305229743138524
CHEMBL560285,Cc1cnc(NC2CCCCC2)nc1-c1ccc(S(C)(=O)=O)cc1,5.0,inactive,1,5,3.600120000000002,345.468,0,Pass,71.95,4,pass,0.9164641138105369
CHEMBL540166,Cc1cc(-c2ccc(S(C)(=O)=O)cc2)nc(NC2CCCCC2)n1,5.773915884024176,intermediate,1,5,3.600120000000002,345.4680000000002,0,Pass,71.95,4,pass,0.9164641138105367
CHEMBL559812,Cc1c(-c2ccc(S(C)(=O)=O)cc2)nc(NC2CCCCC2)nc1C(F)(F)F,5.0,inactive,1,5,4.618920000000004,413.4650000000002,0,Pass,71.95,4,pass,0.7919918175278341
CHEMBL560284,CS(=O)(=O)c1ccc(-c2cc(OCC(F)(F)F)nc(NC3CCCCC3)n2)cc1,7.795880017344075,active,1,6,4.232800000000003,429.4640000000002,0,Pass,81.18,6,pass,0.7401197907870899
CHEMBL549519,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCNCC3)n2)cc1,5.0,inactive,2,6,2.729800000000001,400.42600000000016,0,Pass,83.98,4,pass,0.821187741642174
CHEMBL563262,O=S1(=O)CCCCCNc2nc(cc(C(F)(F)F)n2)-c2ccc1cc2,5.0,inactive,1,5,3.531900000000002,371.38400000000007,0,Pass,71.95,0,pass,0.7670238554025673
CHEMBL559613,Cc1ccc(N(C)c2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,8.522878745280337,active,0,5,4.642220000000004,421.4440000000001,0,Pass,63.160000000000004,4,pass,0.614079987329017
CHEMBL563322,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCOCC3)n2)cc1,8.301029995663981,active,1,6,3.4044000000000016,415.43700000000024,0,Pass,81.18,5,pass,0.8062186541396796
CHEMBL559886,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCOCC3)n2)cc1,7.7447274948966935,active,1,6,3.1568000000000014,401.4100000000002,0,Pass,81.18,4,pass,0.8477488538261159
CHEMBL550473,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCCCC3)n2)cc1,7.5376020021010435,active,1,5,4.558100000000003,413.46500000000026,0,Pass,71.95,5,pass,0.7781674418136366
CHEMBL561609,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,8.619788758288394,active,2,5,3.554400000000003,400.42600000000016,0,Pass,97.97000000000001,4,pass,0.8178683039862854
CHEMBL561891,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,9.301029995663981,active,1,5,4.310500000000003,399.4380000000002,0,Pass,71.95,4,pass,0.8294866119837593
CHEMBL539663,CCC(C)Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,8.698970004336019,active,1,5,3.7763000000000027,373.40000000000003,0,Pass,71.95,5,pass,0.8636439896425756
CHEMBL538418,CCCCNc1nc(-c2ccc(S(N)(=O)=O)cc2)cc(C(F)(F)F)n1,8.853871964321762,active,2,5,3.0218000000000007,374.38800000000003,0,Pass,97.96999999999998,6,pass,0.7576274652652135
CHEMBL549393,CCCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,8.886056647693163,active,1,5,3.7779000000000025,373.40000000000003,0,Pass,71.95,6,pass,0.7805017945803736
CHEMBL558728,CCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,8.301029995663981,active,1,5,3.3878000000000013,359.373,0,Pass,71.95,5,pass,0.8859726922459242
CHEMBL558727,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(N)n2)cc1,6.565431095965801,active,1,5,2.1481000000000003,317.29200000000003,0,Pass,85.94,2,pass,0.9169326156265659
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,6.459670525209126,active,0,4,4.175920000000004,358.8500000000001,0,Pass,59.92,3,pass,0.7044044148957774
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,6.73754891026957,active,1,4,2.9644200000000005,314.36600000000004,0,Pass,86.19,3,pass,0.8049353387121051
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,7.494850021680094,active,0,4,2.5577000000000005,314.3620000000001,0,Pass,60.44,3,pass,0.8169951703125135
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.167491087293763,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL551148,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)cc1,9.55284196865778,active,1,5,4.317100000000003,425.4070000000001,0,Pass,71.95,5,pass,0.6168611728322908
CHEMBL551830,Cc1ccc(CNc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,8.0,active,1,5,4.486420000000003,421.4440000000001,0,Pass,71.95,5,pass,0.6574497879456211
CHEMBL551829,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,9.602059991327963,active,1,5,4.178000000000003,407.4170000000001,0,Pass,71.95,5,pass,0.6871193323584277
CHEMBL561086,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccc(F)cc3)n2)cc1,8.142667503568731,active,1,5,4.4486000000000026,411.38000000000005,0,Pass,71.95,4,pass,0.6426057896286531
CHEMBL560887,Cc1ccc(Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,7.958607314841775,active,1,5,4.6179200000000025,407.41700000000003,0,Pass,71.95,4,pass,0.6834403732336363
CHEMBL561950,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccccc3)n2)cc1,8.2518119729938,active,1,5,4.3095000000000026,393.39000000000004,0,Pass,71.95,4,pass,0.715212432088902
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.4736607226101555,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,6.2564902352715706,active,0,4,4.175920000000004,358.8500000000001,0,Pass,59.92,3,pass,0.7044044148957774
CHEMBL551829,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,8.096910013008056,active,1,5,4.178000000000003,407.4170000000001,0,Pass,71.95,5,pass,0.6871193323584277
CHEMBL549393,CCCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,7.154901959985743,active,1,5,3.7779000000000025,373.40000000000003,0,Pass,71.95,6,pass,0.7805017945803736
CHEMBL561891,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,7.2076083105017466,active,1,5,4.310500000000003,399.4380000000002,0,Pass,71.95,4,pass,0.8294866119837593
CHEMBL550126,CCCCOc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,6.801342913045577,active,0,5,3.7448000000000032,374.384,0,Pass,69.15,6,pass,0.7206142453084415
CHEMBL539663,CCC(C)Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,6.686132779630847,active,1,5,3.7763000000000027,373.40000000000003,0,Pass,71.95,5,pass,0.8636439896425756
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,6.585026652029182,active,0,4,2.5577000000000005,314.3620000000001,0,Pass,60.44,3,pass,0.8169951703125135
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,8.698970004336019,active,0,3,5.3872000000000035,411.31700000000006,1,Pass,34.14,3,pass,0.5794982960338307
CHEMBL550069,CS(=O)(=O)c1ccc(-c2cnc(CC3CCCCC3)nc2-c2ccc(F)cc2)cc1,7.920818753952375,active,0,4,5.476000000000005,424.5410000000001,1,Pass,59.92,5,pass,0.5444112331780616
CHEMBL558230,Cn1cccc1Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,7.638272163982407,active,0,5,4.282500000000003,421.4970000000001,0,Pass,64.85,5,pass,0.4824263889240283
CHEMBL564962,CS(=O)(=O)c1ccc(-c2cnc(Nc3ccccc3)nc2-c2ccc(F)cc2)cc1,7.251811972993799,active,1,5,5.0968000000000035,419.4810000000001,1,Pass,71.95,5,pass,0.4874405229744477
CHEMBL274990,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,7.180456064458132,active,0,4,4.1007000000000025,384.35400000000004,0,Pass,51.96,3,pass,0.6391419553821427
CHEMBL556929,CN(c1ccccc1)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,7.070581074285707,active,0,5,5.121100000000005,433.5080000000001,1,Pass,63.160000000000004,5,pass,0.4370762916886152
CHEMBL563455,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)nc2-c2ccc(F)cc2)cc1,6.982966660701219,active,0,4,4.944000000000004,418.4930000000001,0,Pass,59.92,5,pass,0.4604086333498007
CHEMBL561888,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccc(F)cc3F)nc2-c2ccc(F)cc2)cc1,6.943095148663527,active,0,4,5.222200000000004,454.4730000000001,1,Pass,59.92,5,pass,0.41480475403538475
CHEMBL559952,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccc(F)cc3)nc2-c2ccc(F)cc2)cc1,6.557520230935552,active,0,4,5.083100000000004,436.4830000000001,1,Pass,59.92,5,pass,0.4376327934395925
CHEMBL562768,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccccc3)nc2-c2ccc(F)cc2)cc1,6.163675884293248,active,1,5,4.965300000000004,433.5080000000001,0,Pass,71.95,6,pass,0.4650655189597956
CHEMBL559056,CC(C)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,5.945004138470859,intermediate,0,4,4.476600000000004,370.44900000000007,0,Pass,59.92,4,pass,0.6794642338567959
CHEMBL552145,CS(=O)(=O)c1ccc(-c2cnc(CCc3ccccc3)nc2-c2ccc(F)cc2)cc1,5.278766629982722,intermediate,0,4,5.138400000000005,432.5200000000001,1,Pass,59.92,6,pass,0.423369955772115
CHEMBL554903,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccn3)nc2-c2ccc(F)cc2)cc1,5.199076818186782,intermediate,0,5,4.339000000000003,419.4810000000001,0,Pass,72.81,5,pass,0.4811826114436921
CHEMBL556724,CS(=O)(=O)c1ccc(-c2cnc(Oc3ccccc3)nc2-c2ccc(F)cc2)cc1,5.333482019445119,intermediate,0,5,5.145500000000004,420.4650000000001,1,Pass,69.15,5,pass,0.4468404673476462
CHEMBL559422,CS(=O)(=O)c1ccc(-c2cnc(Sc3ccccc3)nc2-c2ccc(F)cc2)cc1,5.142667503568732,intermediate,0,5,5.504400000000004,436.53300000000013,1,Pass,59.92,5,pass,0.38649053060306826
CHEMBL557128,CS(=O)(=O)c1ccc(-c2cnc(C(O)c3ccccc3)nc2-c2ccc(F)cc2)cc1,7.2441251443275085,active,1,5,4.434900000000003,434.49200000000013,0,Pass,80.15,5,pass,0.5025015968775451
CHEMBL560088,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3O)nc2-c2ccc(F)cc2)cc1,7.366531544420414,active,1,5,4.649600000000004,434.49200000000013,0,Pass,80.15,5,pass,0.49460198745725376
CHEMBL560013,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)[n+]([O-])c2-c2ccc(F)cc2)cc1,6.144480844332199,active,0,4,4.182400000000003,434.49200000000013,0,Pass,73.97,5,pass,0.34886572864097826
CHEMBL571658,O=C(O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1O,5.356547323513812,intermediate,2,4,2.314200000000001,281.214,0,Pass,79.53,3,pass,0.9043925074504244
CHEMBL578389,O=C(O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1O,6.008773924307505,active,2,4,2.314200000000001,281.214,0,Pass,79.53,3,pass,0.9043925074504244
CHEMBL571852,CC(=O)NS(=O)(=O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1C(=O)O,4.7544873321858505,inactive,2,6,1.4334,386.33200000000016,0,Pass,122.54,5,pass,0.8015858131280231
CHEMBL579022,CC(=O)NS(=O)(=O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1C(=O)O,5.585026652029182,intermediate,2,6,1.4334000000000002,386.33200000000016,0,Pass,122.54,5,pass,0.8015858131280231
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.958607314841775,intermediate,1,1,3.073200000000001,206.28499999999997,0,Pass,37.3,4,pass,0.8215995486924976
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,5.619788758288394,intermediate,1,3,1.3101,180.15899999999996,0,Pass,63.60000000000001,2,pass,0.5501217966938848
CHEMBL577482,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CC(=O)O)cc2)cc1,5.638272163982407,intermediate,1,5,3.588700000000002,424.40000000000015,0,Pass,89.26,5,pass,0.6762645177474187
CHEMBL577045,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CC(=O)O)cc2)cc1,5.7447274948966935,intermediate,2,5,2.832600000000001,425.38800000000015,0,Pass,115.28000000000002,5,pass,0.6523186163858179
CHEMBL568715,CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,5.337242168318426,intermediate,0,11,3.3088000000000015,613.5710000000001,2,Fail,155.45999999999998,12,fail,0.07418400062318657
CHEMBL568719,CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.455931955649724,intermediate,1,11,2.5527000000000006,614.5590000000001,2,Fail,181.48,12,fail,0.07949719794450906
CHEMBL568723,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,6.045757490560675,active,0,11,3.841400000000003,639.6090000000003,2,Fail,155.45999999999998,11,fail,0.07546091213765065
CHEMBL567160,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.045757490560675,active,1,11,3.085300000000001,640.5970000000002,2,Fail,181.48,11,fail,0.08167411558393813
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.920818753952375,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,5.619788758288394,intermediate,1,3,1.3101,180.15899999999996,0,Pass,63.60000000000001,2,pass,0.5501217966938848
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.958607314841775,intermediate,1,1,3.073200000000001,206.28499999999997,0,Pass,37.3,4,pass,0.8215995486924976
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,6.221848749616356,active,1,4,3.9273200000000026,357.793,0,Pass,68.53,4,pass,0.7678065120522066
CHEMBL603434,O=C1OC(=O)C(c2ccc3c(c2)OCO3)=C1c1ccccc1,4.732359017654084,inactive,0,5,2.4095000000000004,294.26199999999994,0,Pass,61.83000000000001,2,pass,0.6284871109969989
CHEMBL609572,CSc1ccc(C2=C(c3ccccc3)C(=O)OC2=O)cc1,4.734003629504921,inactive,0,4,3.402700000000002,296.347,0,Pass,43.370000000000005,3,pass,0.4944548549027262
CHEMBL593268,CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(=O)OC2=O)cc1,4.779107750780481,inactive,0,7,2.0096,386.38100000000014,0,Pass,103.81,4,pass,0.4496713072569687
CHEMBL595852,CSc1ccc(C2=C(c3ccc(NC(C)=O)cc3)C(=O)OC2=O)cc1,4.696587929403258,inactive,1,5,3.3611000000000013,353.3990000000001,0,Pass,72.47,4,pass,0.5183169113029095
CHEMBL595596,O=C1NC(=O)C(c2ccc(O)c(O)c2)=C1c1ccccc1,4.794795636051855,inactive,3,4,1.6649999999999994,281.267,0,Pass,86.63000000000001,2,pass,0.5769605542028875
CHEMBL610196,O=C1NC(=O)C(c2cc(O)c(O)c(O)c2)=C1c1ccccc1,4.756713853916554,inactive,4,5,1.3705999999999994,297.266,0,Pass,106.86000000000001,2,pass,0.4945531626400694
CHEMBL603439,CSc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,4.786747947803604,inactive,1,3,2.9757000000000016,295.363,0,Pass,46.17,3,pass,0.6992422508720526
CHEMBL603856,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,4.756961951313706,inactive,1,4,1.6573,327.36100000000005,0,Pass,80.31,3,pass,0.8695192485507142
CHEMBL595838,NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,4.806318970458719,inactive,2,4,0.9012000000000001,328.34900000000005,0,Pass,106.33000000000001,3,pass,0.8164062667890397
CHEMBL595153,CSc1ccc(C2=C(c3ccc(O)cc3)C(=O)NC2=O)cc1,4.677573947594047,inactive,2,4,2.6813000000000002,311.362,0,Pass,66.4,3,pass,0.6754362432904052
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,6.769551078621726,active,0,3,5.3872000000000035,411.31700000000006,1,Pass,34.14,3,pass,0.5794982960338307
CHEMBL602675,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,4.806875401645538,inactive,0,8,3.462500000000002,490.5040000000004,0,Pass,107.57000000000002,9,pass,0.3009393971891348
CHEMBL602676,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,4.774690718274137,inactive,1,8,2.7064000000000012,491.4920000000004,0,Pass,133.59,9,pass,0.3238291163083431
CHEMBL601015,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,4.892790030352131,inactive,0,8,3.372200000000002,488.4880000000004,0,Pass,107.57000000000002,9,pass,0.3025541829674529
CHEMBL601016,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,5.1249387366083,intermediate,1,8,2.616100000000001,489.4760000000004,0,Pass,133.59,9,pass,0.32511160887610485
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.920818753952375,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,5.619788758288394,intermediate,1,3,1.3101,180.15899999999996,0,Pass,63.60000000000001,2,pass,0.5501217966938848
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.958607314841775,intermediate,1,1,3.073200000000001,206.28499999999997,0,Pass,37.3,4,pass,0.8215995486924976
CHEMBL607560,CC(C(=O)O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,5.619788758288394,intermediate,1,3,3.0985000000000014,293.26899999999995,0,Pass,59.3,4,pass,0.9419464530209087
CHEMBL596888,Cc1c(CC(=O)O)cccc1-c1ccn(C(F)F)c(=O)c1,5.920818753952375,intermediate,1,3,2.8459200000000013,293.269,0,Pass,59.3,4,pass,0.9426183631068068
CHEMBL596887,CC(C(=O)O)c1ccccc1-c1ccn(C(F)F)c(=O)c1,5.585026652029182,intermediate,1,3,3.0985000000000014,293.269,0,Pass,59.3,4,pass,0.9419464530209087
CHEMBL596692,O=C(O)Cc1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,6.050609993355087,active,1,3,2.5375000000000014,279.24199999999996,0,Pass,59.3,4,pass,0.9351942786576077
CHEMBL610493,O=C(O)Cc1cccc(-c2ccn(C(F)F)c(=O)c2)c1,4.954677021213342,inactive,1,3,2.5375000000000005,279.24199999999996,0,Pass,59.3,4,pass,0.9351942786576077
CHEMBL598972,O=C(O)Cc1ccccc1-c1ccn(C(F)F)c(=O)c1,6.0655015487564325,active,1,3,2.5375000000000005,279.24199999999996,0,Pass,59.3,4,pass,0.9351942786576077
CHEMBL605161,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,5.769551078621726,intermediate,0,4,3.2795000000000014,387.236,0,Pass,89.64,2,pass,0.5843360881802505
CHEMBL605820,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,5.6020599913279625,intermediate,0,5,4.3503200000000035,411.52300000000014,0,Pass,65.37,6,pass,0.5658036133123157
CHEMBL589812,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,5.698970004336019,intermediate,0,5,4.489420000000004,429.51300000000015,0,Pass,65.37,6,pass,0.5417841235919757
CHEMBL192678,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,5.154901959985743,intermediate,1,4,3.4833200000000026,369.442,0,Pass,76.37,5,pass,0.7469104640813751
CHEMBL589167,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,4.769551078621726,inactive,1,4,3.6224200000000026,387.432,0,Pass,76.37,5,pass,0.725424484149248
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.267606240177032,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL1086610,O=C(Nc1ccc(CCc2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,3.3306831194338877,inactive,3,4,4.935800000000005,489.38000000000017,0,Pass,95.5,5,pass,0.4735135561535886
CHEMBL1086611,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.4723700991286615,inactive,3,4,4.164200000000004,426.8810000000001,0,Pass,95.5,3,pass,0.5854686141778005
CHEMBL1086612,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.154901959985743,inactive,3,5,4.289500000000004,442.88000000000017,0,Pass,104.72999999999999,4,pass,0.5586997387722362
CHEMBL1088299,O=C(Nc1ccc(Nc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.0,inactive,4,5,4.240800000000003,441.8960000000002,0,Pass,107.53,4,pass,0.48404074795317464
CHEMBL1088300,O=C(Nc1ccc(C(=O)c2ccc(Cl)cc2)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.0195421077238995,inactive,3,5,4.381600000000003,489.3360000000002,0,Pass,112.57,4,pass,0.47119060643683364
CHEMBL1088301,O=C(Nc1cccc(C(=O)c2ccc(Cl)cc2)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.020907099361674,inactive,3,5,3.728200000000002,454.89100000000013,0,Pass,112.57,4,pass,0.5198108085530004
CHEMBL1088302,O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,4.126679398184601,inactive,3,4,4.164200000000004,426.8810000000001,0,Pass,95.5,3,pass,0.5854686141778005
